execution_time,num_solutions,status,workload,xp,query,run,endpoint,optimization_time,cardinality,cost,epsilon,support,estimator,optimizer,num_walks,max_depth,beam_size,beam_extra,relaxe_stars,optimize_walk_plans
0.3375558853149414,34,ok,wdbench-ppaths,xp1,P375,2,blazegraph,0.0,,,,,,,,,,,,
0.5746991634368896,1151,ok,wdbench-ppaths,xp1,P244,1,blazegraph,0.0,,,,,,,,,,,,
0.680342435836792,1151,ok,wdbench-ppaths,xp1,P244,2,blazegraph,0.0,,,,,,,,,,,,
0.3481700420379638,1,ok,wdbench-ppaths,xp1,P292,1,blazegraph,0.0,,,,,,,,,,,,
0.3245880603790283,1,ok,wdbench-ppaths,xp1,P292,2,blazegraph,0.0,,,,,,,,,,,,
1.3072516918182373,14771,ok,wdbench-ppaths,xp1,P202,1,blazegraph,0.0,,,,,,,,,,,,
1.3156416416168213,14771,ok,wdbench-ppaths,xp1,P202,2,blazegraph,0.0,,,,,,,,,,,,
900.5377249717712,0,timeout,wdbench-ppaths,xp1,P240,1,blazegraph,0.0,,,,,,,,,,,,
900.6008021831512,0,timeout,wdbench-ppaths,xp1,P240,2,blazegraph,0.0,,,,,,,,,,,,
901.073893547058,0,timeout,wdbench-ppaths,xp1,P333,1,blazegraph,0.0,,,,,,,,,,,,
901.0673675537108,0,timeout,wdbench-ppaths,xp1,P333,2,blazegraph,0.0,,,,,,,,,,,,
171.61752080917358,0,error,wdbench-ppaths,xp1,P272,1,blazegraph,0.0,,,,,,,,,,,,
66.18836092948914,0,error,wdbench-ppaths,xp1,P272,2,blazegraph,0.0,,,,,,,,,,,,
1.9546241760253904,38453,ok,wdbench-ppaths,xp1,P209,1,blazegraph,0.0,,,,,,,,,,,,
1.8914446830749512,38453,ok,wdbench-ppaths,xp1,P209,2,blazegraph,0.0,,,,,,,,,,,,
0.3513774871826172,1,ok,wdbench-ppaths,xp1,P193,1,blazegraph,0.0,,,,,,,,,,,,
0.3226137161254883,1,ok,wdbench-ppaths,xp1,P193,2,blazegraph,0.0,,,,,,,,,,,,
5.188086986541748,175,ok,wdbench-ppaths,xp1,P278,1,blazegraph,0.0,,,,,,,,,,,,
3.63434624671936,175,ok,wdbench-ppaths,xp1,P278,2,blazegraph,0.0,,,,,,,,,,,,
0.3310978412628174,1,ok,wdbench-ppaths,xp1,P232,1,blazegraph,0.0,,,,,,,,,,,,
0.3427534103393554,1,ok,wdbench-ppaths,xp1,P232,2,blazegraph,0.0,,,,,,,,,,,,
0.3434360027313232,2,ok,wdbench-ppaths,xp1,P352,1,blazegraph,0.0,,,,,,,,,,,,
0.3158318996429443,2,ok,wdbench-ppaths,xp1,P352,2,blazegraph,0.0,,,,,,,,,,,,
0.3898444175720215,2,ok,wdbench-ppaths,xp1,P388,1,blazegraph,0.0,,,,,,,,,,,,
0.3914847373962402,2,ok,wdbench-ppaths,xp1,P388,2,blazegraph,0.0,,,,,,,,,,,,
0.3171672821044922,2,ok,wdbench-ppaths,xp1,P189,1,blazegraph,0.0,,,,,,,,,,,,
0.3517570495605469,2,ok,wdbench-ppaths,xp1,P189,2,blazegraph,0.0,,,,,,,,,,,,
0.3140161037445068,1,ok,wdbench-ppaths,xp1,P373,1,blazegraph,0.0,,,,,,,,,,,,
0.3326692581176758,1,ok,wdbench-ppaths,xp1,P373,2,blazegraph,0.0,,,,,,,,,,,,
900.0391364097595,0,timeout,wdbench-ppaths,xp1,P247,1,blazegraph,0.0,,,,,,,,,,,,
900.0426378250122,0,timeout,wdbench-ppaths,xp1,P247,2,blazegraph,0.0,,,,,,,,,,,,
0.4510731697082519,118,ok,wdbench-ppaths,xp1,P215,1,blazegraph,0.0,,,,,,,,,,,,
0.4793846607208252,118,ok,wdbench-ppaths,xp1,P215,2,blazegraph,0.0,,,,,,,,,,,,
1.8207521438598635,3,ok,wdbench-ppaths,xp1,P306,1,blazegraph,0.0,,,,,,,,,,,,
2.10776162147522,3,ok,wdbench-ppaths,xp1,P306,2,blazegraph,0.0,,,,,,,,,,,,
0.3851315975189209,51,ok,wdbench-ppaths,xp1,P223,1,blazegraph,0.0,,,,,,,,,,,,
0.4239609241485595,51,ok,wdbench-ppaths,xp1,P223,2,blazegraph,0.0,,,,,,,,,,,,
5.888441801071167,7,ok,wdbench-ppaths,xp1,P297,1,blazegraph,0.0,,,,,,,,,,,,
